chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	108378558	108489975	0.484790188722359	17	0.166789824594414	1.05121590963326	870	0.398604246069943	6	3	3	-6.73812563862916
chr1	108500351	120005067	0.498934964587064	5662	0.0693641637612449	1.08308496563355	325815	0.346401980404056	6	3	3	-6.85286849182581
chr1	120031709	122107745	0.498840683611104	1132	0.116950768485555	1.05995891074422	33403	0.441616227017988	6	3	3	-6.73691710805503
chr1	122107757	123399649	0.333392215699789	1975	0.144567364884862	1.08919897651615	24254	0.806661781537919	6	4	2	-6.73621961989263
chr1	123400279	124933592	0.395737891772356	3378	0.144102168648784	1.08773317745638	46672	0.783923137294745	7	4	3	-6.78034238720893
chr1	124934431	248945670	0.306529907407722	60329	0.1031059117585	1.05551932812332	2701031	0.415024373948518	6	4	2	-6.94781712155069
chr1	248945674	248945935	0.216980718452019	9	0.142213845239406	2.48414663726139	23	1.24726563538702	14	11	3	-6.73318448242214
chr2	30827	88998084	0.204044574269385	55705	0.116948892165265	1.08029600819866	2135431	0.536779210002761	6	5	1	-7.1216455744319
chr2	88998104	89003629	0.149469949361686	131	0.0866346816025263	0.988110909229695	275	0.333031951774083	7	6	1	-6.73671008320507
chr2	89006487	89008352	0.181609975761429	9	0.0829931389399817	1.20675976852831	88	0.647098103024035	11	9	2	-6.73362637762645
chr2	89008363	90073194	0.393227843754459	493	0.139487437918829	1.08583804547755	18063	0.553953752630404	7	4	3	-6.79464187867837
chr2	90075377	90077060	0.22362082485022	37	0.100442586651346	1.42922570527492	102	0.493016017720898	9	7	2	-6.73309280594443
chr2	90077101	91874239	0.304955239146826	1536	0.129942672124351	1.09499433834304	19357	0.476817201491453	6	4	2	-6.77801347933469
chr2	91875171	93898784	0.332650435295776	1171	0.141653652875529	0.957093547856126	10967	0.887001891653246	6	4	2	-6.74235291277397
chr2	93912001	94573978	0.498760258656547	554	0.119016876115896	0.892229784444964	6986	0.351149331675445	6	3	3	-6.80262078448789
chr2	94578281	242183443	0.219693884312984	80409	0.117369313289221	1.05539222483999	3524608	0.512606052611228	6	5	1	-6.98226929989568
chr3	11956	8616061	0.498902680058606	7549	0.0909019749325103	0.96179678376791	217423	0.400480927796395	6	3	3	-6.89855376545583
chr3	8617460	8617472	-0.000862595890242068	10	0	0.674815671882172	10	0.0386833297429267	0	0	0	-Inf
chr3	8618322	75525714	0.498934174624576	39254	0.0936774467597063	0.916745688098975	1678797	0.374714158546629	5	3	2	-8.24289374956545
chr3	75525834	75546342	0.220543163696501	67	0.101581960100305	0.86110365698429	480	0.443501291776289	5	4	1	-6.75469091180818
chr3	75546672	75676584	0.317359070094344	330	0.099901812761607	1.00412228269603	3629	0.352752643655178	6	4	2	-6.74996836199602
chr3	75676669	75691419	0.498651897481889	247	0.133382157752014	0.91217382767651	698	0.318043880757734	6	3	3	-6.73447232810876
chr3	75691459	76002488	0.49879599953028	421	0.105303796405365	0.967432034286486	8577	0.394828368755758	6	3	3	-6.73845313606809
chr3	76003181	90673620	0.49890283590811	9361	0.0961098583046034	0.946996491659672	366580	0.395044354529224	6	3	3	-7.14260962489839
chr3	90673756	90702262	0.355739553913536	39	0.11511901955788	1.51206291015871	359	1.00888314610875	14	9	5	-6.73678818751417
chr3	90719589	90898997	0.300968894408024	257	0.126437955305473	0.896858047705901	1999	0.647003421330294	7	5	2	-6.7635473336052
chr3	90902244	195477977	0.473720663833118	70851	0.0863213202499507	0.915304862193766	2785636	0.306211600330105	5	3	2	-8.87961157936488
chr3	195478305	198187600	0.498863391772046	3230	0.102270075512376	0.902108833495268	77727	0.309912046490977	6	3	3	-7.03404475953564
chr4	12333	64486	0.38541116588631	70	0.144722486630952	1.06876805963675	1049	0.43843563831816	8	5	3	-6.74643868417597
chr4	65000	530085	0.00200347855324534	201	0.0388291666032697	0.913258208732008	11235	0.408896450079552	5	5	0	-6.73848064639378
chr4	531271	706554	0.366239918529822	81	0.170193314197506	0.918216525883202	4310	0.467878229595854	5	3	2	-6.75898920618942
chr4	706891	4013238	0.00100036971726986	1382	0.099157684988853	0.862027291373741	78803	0.395921802144822	5	5	0	-6.73309611232138
chr4	4013497	4019280	0.499284684697842	16	0.0645742144099846	1.03195167132446	188	0.301757966929296	6	3	3	-6.73310354767914
chr4	4028450	29635510	0.00164081186338738	9309	0.0579032548503767	0.924283945873295	607119	0.412198013066592	5	5	0	-7.13727047104335
chr4	29646064	29731609	0.000759970823508427	19	0.192500307586904	0.91845007113093	1984	0.452098436343955	5	5	0	-6.73404668831863
chr4	29758496	45012134	-0.0011332116182271	5430	0.034493136820313	0.938095759486546	366935	0.421384606919679	5	5	0	-7.08135049264302
chr4	45012813	45014432	0.378254318671456	89	0.0571274872168373	1.16998241589456	142	0.26492018312358	8	5	3	-6.73498823499865
chr4	45014460	49085339	0.00112894716642131	679	0.0521991456328687	0.94466334873364	97202	0.41153687357415	6	6	0	-6.84936643076034
chr4	49091321	49125247	0.47707490111813	819	0.105931607176399	1.31969063569708	8699	0.370201028943874	8	4	4	-6.76127696222598
chr4	49125817	49127140	0.490540177250448	27	0.173105644340571	0.677140734538027	164	0.22742979836139	4	2	2	-6.73482704343923
chr4	49127181	49138333	0.453112543718149	187	0.151831286179564	1.48433760284612	1764	0.53003186568919	11	6	5	-6.73450004382388
chr4	49138358	49139429	0.487293706617511	24	0.179495912512502	0.869695250961471	86	0.351784541267368	6	3	3	-6.7361908863207
chr4	49139498	49181117	0.481536247769029	613	0.113037432597145	1.19598938574551	4724	0.339207446056998	8	4	4	-6.75334437979857
chr4	49181148	49219025	0.0328515063426337	149	0.16918996200497	0.847178797335609	1106	0.377039369579088	5	5	0	-6.75295012587701
chr4	49219172	49333156	0.450021718576029	331	0.150941549268025	0.979797257065358	2499	0.421746447201979	7	4	3	-6.76145258430882
chr4	49333291	49708891	0.491491474039111	1212	0.126416040707538	1.48114338758218	10498	0.440350109223227	8	4	4	-6.7418041553879
chr4	49709141	49972228	0.360191430928996	132	0.114730648115195	0.998677625041184	1235	0.518497325523773	6	4	2	-6.76511269136887
chr4	50003045	51701539	0.498534455761591	130	0.152648980964125	1.28140747520796	2298	0.878756059733999	8	4	4	-6.74003728933006
chr4	51815341	62562006	0.000199009113596299	2686	0.0463173150852872	0.958241135827182	255931	0.434465460274541	6	6	0	-6.92666099780025
chr4	62566373	62578833	0.00935181995187018	9	0.151666666666667	1.04018009401794	307	0.50115401722553	6	6	0	-6.734566351868
chr4	62578890	69257896	0.00114065291140555	2581	0.0331337240051192	0.97368496978631	157791	0.447254849995822	6	6	0	-6.80541256978701
chr4	69272146	69274384	0.341319625404136	76	0.100548428586568	1.07994535821401	137	0.290737146478802	6	4	2	-6.73633116714231
chr4	69301487	69380076	0.0264452027338666	27	0.103716178024673	1.17103301669264	1840	0.684575819971415	7	7	0	-6.76779482922029
chr4	69381352	69383676	0.498629750015325	53	0.122877586671618	0.834428525479604	124	0.247594683693186	4	2	2	-6.73391708599334
chr4	69385329	78116010	0.00197688891946696	2620	0.0356288246550081	0.935177835986254	210614	0.413406632285717	5	5	0	-6.92717850380234
chr4	78117717	78117941	0.499152877564486	14	0.0650190589133526	1.18041532351034	22	0.235047826025855	6	3	3	-6.73317404067677
chr4	78118017	118605026	0.000537695387900661	10264	0.0356515742759728	0.93953085383632	970635	0.4222261941253	5	5	0	-7.59482499724451
chr4	118609594	118633814	0.498443774804462	28	0.146879733403408	0.908988511713095	569	0.361341802713959	6	3	3	-6.7349532841858
chr4	118663263	123251962	0.0012796890756811	1272	0.0394492574292231	0.909693375122198	109109	0.397979248780935	5	5	0	-6.78215057673372
chr4	123253211	131732500	-0.000654418711639904	2020	0.0356818820899036	1.30615480514509	225923	0.513605836567549	8	8	0	-6.78944536877339
chr4	131732796	131764212	0.498373002153656	64	0.162233175320596	1.49952427788628	376	0.548829345041538	8	4	4	-6.73353755838265
chr4	131764424	143824621	-0.000439209744473118	2643	0.042095652085013	1.24335637541912	315737	0.491116486474347	7	7	0	-6.76182909377881
chr4	143848951	144127840	0.49844823915087	73	0.168758712498466	1.23285884354482	7199	0.504755827183012	8	4	4	-6.74119763503981
chr4	144128759	159962713	-0.000129058733806781	2829	0.0552112606984268	1.1950001690766	415483	0.468041000432253	7	7	0	-6.73723346321573
chr4	159982696	165205430	0.000118092569062422	1630	0.0227234894241049	0.580291982435609	97672	0.319151761882778	3	3	0	-7.10712152358213
chr4	165213053	165281594	0.46004789500634	34	0.131376220184425	0.566360186675187	1394	0.279808441308219	4	2	2	-6.80863118999791
chr4	165332773	174382179	2.55190573646702e-05	2257	0.0415664787545248	0.564772007805206	171729	0.304386287323329	3	3	0	-7.13052275730458
chr4	174383293	174383679	0.355621580993897	10	0.0916699393355192	0.943995455650979	24	0.130298069657696	11	7	4	-6.74450339633158
chr4	174385319	177996578	0.00115125773498503	1302	0.0204935836234233	0.579943305544822	69747	0.318202827422207	3	3	0	-6.99362375663341
chr4	177999821	190120272	0.498916176958516	11753	0.0936891985664872	0.796453143092459	299088	0.335240795226772	5	3	2	-7.71734223439761
chr4	190120900	190203842	0.280219174420279	140	0.125949911535607	1.15820192686099	1117	0.577497045760889	7	5	2	-6.73468747011484
chr5	15890	47059741	0.243832217543834	23782	0.0923720710191972	1.08768767667917	1324235	0.355321230192967	6	5	1	-7.63286982612347
chr5	47059774	47066379	0.263828342751925	47	0.135398961650048	1.89677851237176	100	0.852010453295764	15	11	4	-6.73387226011476
chr5	47074225	47307723	0.302173319659422	267	0.125717594312628	1.07659192512091	2049	0.528065074919925	7	5	2	-6.74902036011592
chr5	49591952	49676923	0.300344662789359	393	0.107521280701096	1.07261565615904	3991	0.27247240633954	7	5	2	-6.75264024024448
chr5	49677467	175910286	0.237603559789655	74342	0.091822217860083	0.930238313388817	3512892	0.291622090144537	5	4	1	-9.80176937758875
chr5	175913978	176118639	0.49886468164725	245	0.100336958557616	0.882829417176893	5020	0.295656661049821	6	3	3	-6.76813164595828
chr5	176119548	181477761	0.237762842447017	3906	0.0971939021466391	0.921069277555513	144034	0.307820104886437	5	4	1	-6.95968247226797
chr6	110300	31327736	0.329465255765241	26215	0.100379180898696	0.956333928518127	832556	0.344705164442322	6	4	2	-7.57360542996845
chr6	31327761	31334865	0.499324529163822	292	0.0875367479205244	0.901420863805323	472	0.373805807290026	6	3	3	-6.73364230602374
chr6	31334941	31337107	0.371146555482844	122	0.0843568963627843	1.23750315512514	182	0.37821525481552	8	5	3	-6.73459929982268
chr6	31337132	32482556	0.320184562256036	2497	0.103389845886369	0.871506984191982	30513	0.33369211897437	6	4	2	-6.91935348710208
chr6	32482675	32483327	0.431574064701981	25	0.179888826779208	1.49225376148039	45	0.222411432832365	7	4	3	-6.73353313946187
chr6	32483357	32505642	0.276790219925949	733	0.106959089985017	0.894425556675146	1499	0.277654164178963	7	5	2	-6.75326425073301
chr6	32505710	32511108	0.303462019000348	78	0.105436609492996	1.19079205995263	171	0.561747527657863	10	7	3	-6.73492883571763
chr6	32511128	32512822	0.498656892195501	133	0.126214424231259	0.723633153836821	170	0.159272655102557	4	2	2	-6.73318459291365
chr6	32513490	32518906	0.496140717868395	142	0.106845831061503	1.08907136639137	329	0.360343189361075	6	3	3	-6.73387901555574
chr6	32518915	32519176	0.288782238045929	28	0.0842761506994688	0.539325197239257	42	0.0671149316726632	7	5	2	-6.75597380799337
chr6	32519193	32530780	0.368415848960256	462	0.114248437095911	0.930964059259969	806	0.306407647661282	8	5	3	-6.7465808139221
chr6	32530807	32531479	0.498532914734334	52	0.153409598467504	0.535105470035378	72	0.0931580755191346	4	2	2	-6.73610987579894
chr6	32533066	32535721	0.479700176164826	159	0.10532177769549	0.927532377381064	251	0.227087183566662	6	3	3	-6.75560355259569
chr6	32535756	32536209	0.498743744514111	34	0.111585354970311	1.54917572864653	52	0.373010466939542	10	5	5	-6.7331275137335
chr6	32536238	32537067	0.271513520693285	40	0.120037064254637	0.650952006355981	64	0.113838087295279	4	3	1	-6.75020367415747
chr6	32537089	32538245	0.421679157094142	66	0.0835288931488739	1.17989595585982	105	0.254041998489102	7	4	3	-6.73736418650153
chr6	32538849	32554409	0.302791172137187	602	0.104044965062278	0.881397430205086	1075	0.31229719318406	7	5	2	-6.75741194384444
chr6	32554414	32554717	0.380543212707517	24	0.0776280148892922	0.430318073029253	32	0.0742945247732989	8	5	3	-6.78003324359968
chr6	32556843	32574260	0.300051099489982	265	0.109692752983848	0.816478804521283	666	0.306397982176986	7	5	2	-6.75929941850033
chr6	32574444	32579005	0.389962257945004	157	0.0956549651951587	1.07833968151535	318	0.424838274500529	5	3	2	-6.74092482540413
chr6	32579018	32579209	0.396804050279705	15	0.0763740793725201	0.452353227961011	22	0.13406081840084	5	3	2	-6.73701605402598
chr6	32580338	32582837	0.498720937365975	135	0.114939891037385	0.875265416014654	217	0.210040603727471	6	3	3	-6.73405136540896
chr6	32582902	32583141	0.210999983127562	22	0.0886625125153868	1.9270061662064	29	0.345887617359114	19	15	4	-6.73336616116066
chr6	32583154	32598319	0.36119744864488	584	0.108662115713523	0.835851665485254	972	0.251518527906877	6	4	2	-6.77719914354311
chr6	32598372	32603266	0.256061926761352	176	0.0990076461365813	0.864531767634561	288	0.290373700824418	4	3	1	-6.73619739248113
chr6	32603321	32603882	0.33747089688693	12	0.0321389030756977	0.331513693354556	20	0.119647068717255	3	2	1	-6.7430485972673
chr6	32603913	32605074	0.360918188079332	56	0.0542925098275685	0.970999376412824	90	0.19649829808058	11	7	4	-6.74285676597392
chr6	32605134	32606003	0.46684360617598	34	0.0323223514437308	0.563244892642942	54	0.146966003855681	15	8	7	-6.78844888857743
chr6	32606132	32623909	0.496768723801276	550	0.0974892879845459	0.811382140900209	971	0.25909270233055	4	2	2	-6.73780628172697
chr6	32623975	32628346	0.225594379720094	89	0.105393718037835	1.09030186478182	187	0.406482325535708	9	7	2	-6.73540011806811
chr6	32628354	32633556	0.322449780716377	178	0.114402198033955	0.757457327540685	321	0.26037827289562	6	4	2	-6.74349106413054
chr6	32633584	32634925	0.181868437666173	33	0.102098641400156	1.1424467182252	69	0.258942953392595	11	9	2	-6.7361068895145
chr6	32634974	32644909	0.339988528464388	476	0.0802000114706591	0.798472937515596	728	0.348732722403389	6	4	2	-6.73977510984802
chr6	32644924	32645665	0.139206718129854	35	0.0647715831456456	0.642049012005713	49	0.209641287411986	7	6	1	-6.74017682878425
chr6	32645749	32660729	0.317916185788504	114	0.0994640536382583	1.07842031229768	285	0.572615313459052	6	4	2	-6.74851798808838
chr6	32660771	32661145	0.179994126756431	20	0.0563390815088705	0.440676212513594	29	0.150447992748881	11	9	2	-6.75512028584399
chr6	32661162	32668213	0.328505426611074	240	0.101505936834708	0.803475506626664	392	0.29167138427085	6	4	2	-6.73788937211743
chr6	32668244	32668574	0.499528922918708	23	0.0397524951363461	0.514066094201311	29	0.115975865928358	4	2	2	-6.73439785668981
chr6	32668587	32668979	0.271378995995497	24	0.0656617236791857	1.23629186428946	33	0.230034891128202	11	8	3	-6.73427056607101
chr6	32669123	59780790	0.338862376336764	16655	0.0996749088395432	0.944930853123067	689077	0.344546669333172	6	4	2	-7.68580581772065
chr6	59828833	60237312	0.125698946588971	67	0.0762979264895999	1.22810175480242	329	0.492912752481662	8	7	1	-6.74637302163783
chr6	60237352	170743606	0.28693510584868	66500	0.0985688244548633	1.27122554538704	3005954	0.480701925556102	7	5	2	-7.43669010182163
chr7	20860	56923921	0.210558301113349	46616	0.106953171000437	0.840831343250887	1458639	0.320568176751807	5	4	1	-6.94548263664735
chr7	56924700	57117226	0.49873113909707	296	0.126692822881467	0.932005137746372	3417	0.405946034155176	6	3	3	-6.74068488065664
chr7	57117818	57487245	0.213921831592459	797	0.111578468216703	0.88954810157668	9970	0.340287907927475	5	4	1	-6.74263418891141
chr7	57487487	57487673	0.487797696755606	16	0.0871294056753134	1.97616047313934	55	0.133551858803609	12	6	6	-6.74478691808485
chr7	57487964	57524441	0.248706833975275	68	0.0992926430949602	0.841968800848753	1266	0.301477096851393	4	3	1	-6.74285437414651
chr7	57580598	58189174	0.385449653347959	686	0.111843355096533	0.91097472315911	14592	0.345591728638642	5	3	2	-6.75285918834149
chr7	58434480	60084644	0.329729318525508	61	0.161937591702969	1.48867407110597	598	1.18491948213718	9	6	3	-6.73453099542239
chr7	60102497	60919403	0.498535912697249	67	0.143585106988475	1.13804159024551	690	0.673441466246374	6	3	3	-6.74294690815495
chr7	60920498	60951500	0.498683619546511	184	0.122690099588127	0.949354222383518	1284	0.303445022031907	6	3	3	-6.73458255682095
chr7	60951699	61037251	0.498728380970685	278	0.109573451552348	1.04415195927326	3014	0.341750794155793	6	3	3	-6.73314990852051
chr7	61037299	61042693	0.340740083694157	13	0.111442925486662	0.969536017155697	180	0.30451519528409	6	4	2	-6.73544006033413
chr7	61044224	61044440	0.0392533362928071	18	0.0173073900873005	1.23423463003731	24	0.118943713091773	20	19	1	-6.98395939768416
chr7	61046472	61049371	0.498566431959931	142	0.0997546275403438	1.09432644815645	235	0.209140095359975	6	3	3	-6.73328012883942
chr7	61050243	63642348	0.443751835251467	1639	0.122049750504244	1.00860551544984	41447	0.411800272865439	6	3	3	-6.86363894802276
chr7	63642665	65779194	0.21713321094507	2421	0.114296077505435	1.00568956417257	50355	0.433389607251047	6	5	1	-6.84821417339297
chr7	65781013	65823264	0.138687334488127	563	0.0825391744655475	0.847866321609408	1688	0.293120248719424	7	6	1	-6.77183593265567
chr7	65824108	66972693	0.209944847452333	949	0.10911794826837	0.928719115192417	29555	0.393062506681277	5	4	1	-6.76117694415237
chr7	66973737	66975679	0.46133618048449	59	0.0494810414786256	1.01372926055063	120	0.323562814547629	13	7	6	-6.74001063064615
chr7	66976105	100929196	0.218598552015386	17891	0.108914123289797	1.00175434457633	839362	0.420226953896411	6	5	1	-6.97663487462746
chr7	100956464	101001512	0.452842998159719	325	0.0811375322849983	0.961777217316974	1533	0.322392053715768	9	5	4	-6.79786999909004
chr7	101015214	142449277	0.214395588326839	18212	0.108499785532818	1.00472112488168	1038634	0.418365270836092	6	5	1	-6.95913210369851
chr7	142449718	142506584	0.496238479039811	699	0.124533939287348	1.04453715731721	2429	0.379809562780225	6	3	3	-6.73359994649858
chr7	142507076	142508507	0.0901739853650801	41	0.105169717657675	1.14312480137642	105	0.517841284359934	11	10	1	-6.73396444084085
chr7	142508982	142524602	0.498896528379603	255	0.111654940703678	1.05885228707962	733	0.415074016573761	6	3	3	-6.73311822921907
chr7	142524622	152190626	0.212323066018877	5898	0.108985967048161	1.01094977626038	235458	0.422668485738154	6	5	1	-6.84849402508464
chr7	152190917	152414210	0.363266581190756	196	0.108560133401275	1.01125404146042	6224	0.406064009652439	6	4	2	-6.77705171903629
chr7	152415704	159335108	0.220137666260234	5958	0.11332844544921	0.990151292141828	178336	0.42425562701472	6	5	1	-6.90201591798409
chr8	61759	45187816	0.324434210417961	40892	0.102675205441256	0.93900311686128	1140793	0.345290353666301	6	4	2	-8.34320506644838
chr8	45206662	145074901	0.321955822564133	69841	0.100456493847185	0.893569341490149	2628345	0.314914011622416	5	3	2	-7.75274778122338
chr9	10452	141846	0.312094772802459	144	0.133715384311432	1.20275104569675	3006	0.475424622632264	7	5	2	-6.75522475477234
chr9	177632	28188814	0.484402211369972	25454	0.0660124291592029	1.15582099059343	811264	0.37714159918888	7	4	3	-7.33851652186245
chr9	28189309	28189485	0.109544888614438	11	0.0854064081053321	1.89478355261542	33	1.00344727783473	18	16	2	-6.73338473900046
chr9	28189493	38789780	0.49894444898737	10115	0.0693680984963122	1.11949281116969	307142	0.367305307592961	6	3	3	-7.01476280480536
chr9	38789890	39494487	0.435221965564647	846	0.1058185582673	1.12125734044835	11533	0.416616540794341	7	4	3	-6.74819215975808
chr9	39495218	39500087	0.0991461965621405	16	0.10340011283037	0.96474257735877	106	0.293338743466812	10	9	1	-6.74454916828251
chr9	39502250	42999853	0.347783155761209	4866	0.112774502945088	1.15849938357044	61890	0.489790613848918	6	4	2	-6.85252746328309
chr9	43000153	43533001	0.498814160929273	701	0.112019112153555	1.22255037641002	8681	0.512788469191773	8	4	4	-6.750450850753
chr9	43542198	60524709	0.498571457247396	286	0.141468297916605	1.30497312463255	3509	1.18111126929013	8	4	4	-6.7546289642132
chr9	60526119	63364421	0.348694110742358	1255	0.120378263516413	1.17286804259426	24303	0.478663336499291	6	4	2	-6.85731055469947
chr9	63365603	63365867	0.112090031622738	17	0.0648113779045188	0.471448680216676	28	0.0658011675488638	9	8	1	-6.78439798074729
chr9	63368085	63760445	0.494135971563137	388	0.106796117654891	1.22806489927632	7126	0.507994001906545	8	4	4	-6.74690841881952
chr9	63760520	63777550	0.298673281167965	175	0.123271870363796	1.10465688902329	740	0.349262993004116	7	5	2	-6.73968524283303
chr9	63777968	68397134	0.426372896198599	3284	0.119029535952463	1.16329700904872	55883	0.467332691206567	7	4	3	-6.74981463411415
chr9	68397242	86149776	0.488417194315981	11983	0.0678641867254783	1.13731738273665	506385	0.370348593940795	6	3	3	-7.37952098997529
chr9	86157470	86174199	0.124296056540231	9	0.113597364014801	1.18130937948165	458	0.392172575224091	8	7	1	-6.73470263009737
chr9	86212219	108247933	0.498951070974545	15850	0.0710717713634425	1.11824272306613	627156	0.368858076163778	6	3	3	-7.27303973320632
chr9	108247990	108248175	0.13461492146959	9	0.0866354110306198	3.64787526938831	28	1.57903774319819	15	13	2	-6.7330847482557
chr9	108249164	129423826	0.498950166823846	14871	0.0700350031464715	1.0873827260882	601865	0.357802118733491	6	3	3	-6.97184900658441
chr9	129424600	129433809	0.33448279409981	247	0.0788594889579961	1.16067569934344	527	0.333936533892366	6	4	2	-6.73372154260854
chr9	129433863	129435183	0.342410648940523	81	0.0761959280043523	0.791900873207101	116	0.16634799149032	6	4	2	-6.74255931466569
chr9	129435445	129436544	0.284850719368553	58	0.100678424652766	1.19792834817308	94	0.297853333200811	7	5	2	-6.73315976289269
chr9	129436590	129439436	0.323928793966284	104	0.0740298644902522	0.784638899394127	181	0.27307952371752	6	4	2	-6.74562631654176
chr9	129439685	129446133	0.193176685069342	89	0.101713507659747	1.13565082001082	290	0.326551232917352	5	4	1	-6.73951230916337
chr9	129451019	134751164	0.498922385112381	4172	0.077814024593692	1.03533312942735	150188	0.3508357648406	6	3	3	-6.733169795793
chr9	134760304	134852493	0.473805660130164	45	0.151145367849042	1.10277548066557	2581	0.657099363913241	6	3	3	-6.75152287701664
chr9	134852555	138281424	0.498908024055196	2823	0.0935129020238167	1.0761908734553	96683	0.392423886414748	6	3	3	-6.75408156107113
chr10	10374	1529235	0.498867575440259	1093	0.096568037042782	1.15745547908347	43008	0.427539038217409	6	3	3	-6.79553990177534
chr10	1529942	1592965	0.45312147184648	53	0.132453368303854	1.19060681311792	1797	0.966359207896219	9	5	4	-6.73834307127557
chr10	1599188	26569931	0.498954713190528	22945	0.0710029709037502	1.10094986408239	716392	0.365724879251165	6	3	3	-7.14079718201052
chr10	26570904	26579784	0.221591285875277	100	0.0973060235659757	1.12661534175071	378	0.365772044646237	9	7	2	-6.73717563915942
chr10	26579854	26622039	0.456108527920671	63	0.0699577921173288	1.16746682110117	1371	0.356406429205843	9	5	4	-6.76525503471325
chr10	26624464	26641989	0.203411226528155	196	0.0993097485864901	1.21310637993555	757	0.438824888246525	5	4	1	-6.73967150816565
chr10	26642520	26651335	0.499172439943195	46	0.09214633394717	1.07581070843391	373	0.296805814248819	6	3	3	-6.73317101028365
chr10	26651427	26651876	0.213739555405002	25	0.0661475623133612	0.759483016002406	46	0.160668452693182	14	11	3	-6.74702694253659
chr10	26651898	27331856	0.458644546190497	1016	0.0739683577438728	1.05498305552937	19955	0.351762198079529	7	4	3	-6.88782334868651
chr10	27332702	27332828	0.158258584149966	13	0.0214030311776099	0.86392251965092	15	0.119568151516793	19	16	3	-6.74237460505961
chr10	27333170	28362128	0.499162769631478	538	0.0646689524266451	1.0782206856855	29140	0.342840186487845	6	3	3	-6.74219440589716
chr10	28362269	30337293	0.338742881831049	1384	0.0812584395126669	1.06059557010692	64323	0.274480512951778	6	4	2	-6.7450527639688
chr10	30337873	37125267	0.492539412765671	5419	0.0695834042428545	1.07985021617461	193804	0.357830657578006	6	3	3	-6.79838071907913
chr10	37145962	37147983	0.247069584808735	28	0.102977112575007	1.42960041032054	104	0.265631559445434	8	6	2	-6.73377006636469
chr10	37152272	38888796	0.496668487681205	2183	0.104174100123757	1.12338509157731	49333	0.387554066328801	6	3	3	-6.78061082727335
chr10	38889381	38898285	0.038358227885667	9	0.0570754860786232	1.40706503170977	122	0.721566462779863	20	19	1	-6.76804434132407
chr10	38898286	38901693	0.318830648173777	50	0.127186228557552	0.932498396289385	147	0.305875709679094	6	4	2	-6.7416671862293
chr10	38901709	38904828	0.456786308245588	65	0.157689161436718	1.14329325070384	123	0.401833524643464	11	6	5	-6.73608967163432
chr10	38905164	38905956	0.426276953476315	43	0.101002362833232	1.68118408238316	69	0.408256703319892	7	4	3	-6.73371170963545
chr10	38912045	38968798	0.496289770183153	590	0.114654480056944	1.14020643980704	2882	0.28941021890873	6	3	3	-6.73751784165009
chr10	38968960	39568133	0.498991881534384	747	0.0742484995405735	1.14270632834388	17077	0.393089069727079	6	3	3	-6.75615981669729
chr10	39568218	39691731	0.268381252492926	64	0.114780716356112	1.1681020774416	286	0.486702106086159	7	5	2	-6.74798817800643
chr10	39845044	41701749	0.466895780105497	546	0.144758723814637	1.26097824544414	4760	0.970381279276036	8	4	4	-6.77353742851255
chr10	41704946	42102504	0.400417631219376	1561	0.102479722533826	1.16351937436148	23444	0.350674598697665	7	4	3	-6.78113698288009
