chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13223890	13237795	0.156220662869205	126	0.11992360425347	1.07145985194279	561	0.370020441110794	6	5	1	-6.73819589543942
chr1	13238913	13300748	0.0112134184069559	140	0.137586800407794	1.22829467412721	974	1.18234462864946	8	8	0	-6.73707999150691
chr1	13300852	13424666	0.00283139178477204	447	0.0934885740183024	0.922610599837993	3504	0.933953528702107	6	6	0	-6.73378385407201
chr1	13425097	13459017	0.402832487270854	111	0.184020192158445	0.761949221666732	1026	0.24441532880894	5	3	2	-6.73431490257653
chr1	13459048	14011349	0.000694826919899583	799	0.106814621169567	0.810605061713262	14685	0.296200256024232	5	5	0	-6.73311470779417
chr1	14011833	14141582	0.314311599593295	252	0.139575573495147	0.822377345324438	3456	0.292763223734757	6	4	2	-6.76846277670027
chr1	14142715	14562941	0.00313073016434828	312	0.112835232750118	0.820628292459228	10687	0.27523080224547	5	5	0	-6.73437162278822
chr1	14563550	15214911	0.00308889434344828	608	0.166751207899325	0.813807943044734	17547	0.26812925597769	5	5	0	-6.73357618827044
chr1	15214916	15231271	0.469956291698794	66	0.149684441969873	0.828362969445872	485	0.269373604055433	6	3	3	-6.7604224145331
chr1	15231331	15476137	0.00776515182371318	144	0.148134900240916	0.86542727310606	6629	0.306787409512303	5	5	0	-6.74218822625041
chr1	15484641	15702322	0.326557870715497	193	0.11421663689956	0.882597142458435	6097	0.273855723099649	6	4	2	-6.75024947731085
chr1	15712845	16000734	0.00213291650784403	144	0.0417112744900035	0.857055631823804	8012	0.274988422104059	5	5	0	-6.74272690565953
chr1	16000927	16033332	0.361331775843526	81	0.17845020919151	0.840836197083146	1052	0.288185180160481	6	4	2	-6.75246283867134
chr1	16033821	16044182	0.0137002779215061	44	0.078769161902407	0.966809791244126	339	0.489276262881993	6	6	0	-6.75112602736762
chr1	16044246	16137765	0.340061470924503	174	0.126214631272682	0.850258977776887	2704	0.283411100913158	6	4	2	-6.74662395743029
chr1	16138908	16490636	0.000729853633844701	63	0.0475986215792189	0.866187824037325	9501	0.318745009856859	5	5	0	-6.74341677679276
chr1	16506745	16513305	0.398054001906612	48	0.0975889846708019	0.751280227132473	262	0.231265843554843	5	3	2	-6.73365009087795
chr1	16513329	16647654	0.0754896814524163	341	0.164476844978463	0.897776320642244	4358	0.697840310622325	9	8	1	-6.79919503151708
chr1	16647748	16653366	0.49812141403091	37	0.1816772374807	0.419716910525991	161	0.164893051401874	2	1	1	-6.74159589782206
chr1	16653590	16746239	0.424827406690818	186	0.180931694536267	0.901249247103632	2110	1.00272615985168	7	4	3	-6.736121647311
chr1	16746264	16798943	0.0564238222477721	97	0.162207534194576	0.6414449295632	1401	0.66564539565079	4	4	0	-6.80476822814502
chr1	16850140	16949400	0.369063260120046	53	0.159032524902229	1.58307761772283	3468	1.02286048437464	11	7	4	-6.73448288383501
chr1	16950132	17051461	0.00938718983432985	113	0.163073192617433	0.847489084240169	2890	0.259812481027611	5	5	0	-6.73713241358486
chr1	17051693	17103279	0.316709500910522	170	0.0947699765278879	0.826318453102439	1502	0.248429991602199	6	4	2	-6.76411053573355
chr1	17113383	17392509	0.00081012534510716	212	0.112700876727424	0.873502936428968	7686	0.365568087631113	5	5	0	-6.74081307447709
chr1	17392644	17448561	0.341647002600307	82	0.16492534969676	0.824193761816561	1541	0.289306535899673	6	4	2	-6.74501978148575
chr1	17461139	17840900	0.00669990419643418	138	0.119243802872232	0.832166232974417	10138	0.275646654721489	5	5	0	-6.73766136653282
chr1	17842146	17880040	0.385593642847291	58	0.175301245341469	0.913515800951567	1065	0.260685742260696	5	3	2	-6.74217712180371
chr1	17882949	18033086	0.000462398397774899	134	0.0604868109894184	0.853784356260827	3978	0.274914037637427	5	5	0	-6.73678297728797
chr1	18033576	18097642	0.0232880526999962	77	0.182765052051912	0.868927060112781	1723	0.289193658740182	5	5	0	-6.74523418668875
chr1	18098297	18161222	0.000419840025092599	152	0.0375772563088955	0.812880471420128	1793	0.258477447242375	5	5	0	-6.73313056146221
chr1	18163100	18236975	0.351171196716846	67	0.161255668965174	0.856688117840995	1893	0.311435696586385	6	4	2	-6.74727488622807
chr1	18237497	18790441	0.00237207501181547	419	0.141563551685926	0.826747946177104	14993	0.324176284495724	5	5	0	-6.73496956402297
chr1	18790979	18973421	0.0105125666480193	174	0.180292449511915	0.832722036725445	5035	0.264121870595588	5	5	0	-6.73656596957877
chr1	18973704	19011400	0.322365686948592	146	0.119451823031328	0.861009237365183	1158	0.285878075562717	6	4	2	-6.74193623051085
chr1	19012576	19355153	0.0199275975308595	72	0.135789075136579	0.910635806188742	9191	0.321613596886296	6	6	0	-6.75354997092648
chr1	19355413	19383879	0.353988265829246	34	0.0935669853562842	0.921275533206933	801	0.35562371492015	6	4	2	-6.76246919553829
chr1	19386510	19490236	0.0136591115713575	121	0.179914863168613	0.89946283351202	2845	0.297268602308476	6	6	0	-6.74037484699352
chr1	19493664	19685304	0.00320979269839927	90	0.0542234349601388	0.913397691133089	5295	0.397573995787493	6	6	0	-6.73765912003859
chr1	19685341	19780525	0.479151064918537	53	0.17443176041676	0.857384351276643	2602	0.253080246399462	6	3	3	-6.75488430902162
chr1	19784947	20146955	0.000166256245024976	268	0.0675152588430561	0.859602218499596	9648	0.273589455489265	5	5	0	-6.74440548782531
chr1	20155894	20256829	0.293016451391491	55	0.167387204093611	0.871204505928597	2599	0.292484829194058	6	4	2	-6.77561916586869
chr1	20258625	20369973	0.00155994657838493	177	0.0829810185998492	0.839702828031184	3089	0.258354559840821	5	5	0	-6.73478250361155
chr1	20370611	20437406	0.491472405292766	58	0.180209795732416	0.896357764455819	1859	0.277035041634177	6	3	3	-6.73753124733002
chr1	20437906	20565333	0.000926773927112157	95	0.126523749258942	0.890256260601726	3534	0.275732672134036	6	6	0	-6.74025427799095
chr1	20566064	20577667	0.366346306328124	54	0.166235989673576	0.855105742396145	363	0.257019966272213	8	5	3	-6.75254167132533
chr1	20577841	20735225	0.00537111672372403	212	0.167018406884983	0.872296934977493	4575	0.283324205882084	5	5	0	-6.74067494495496
chr1	20735508	21271884	0.004784720400828	466	0.174715763632671	0.905667142262081	14527	0.309660344238438	6	6	0	-6.74871386563596
chr1	21276874	21864961	0.00388676363274026	343	0.137591924996172	0.856325444528464	16271	0.327247832432287	5	5	0	-6.74489485218386
chr1	21866709	21935051	0.327047220412062	71	0.0947177125485119	0.875485763873423	1968	0.289589773743414	6	4	2	-6.7406897356677
chr1	21947861	21991439	0.0155707780332894	124	0.133837504127752	0.783412120359675	1345	0.256031548304949	5	5	0	-6.74150243389327
chr1	21991914	22019154	0.340128837217984	91	0.138136534181592	0.892822085902592	816	0.351816275778627	6	4	2	-6.73536360195356
chr1	22019367	22411540	0.00156248365396566	435	0.135379434797417	0.889313505093601	11026	0.310073272762182	6	6	0	-6.75102259366854
chr1	22411824	22549136	0.375295566748905	70	0.143895956777151	0.887630369783145	3551	0.27591228853305	5	3	2	-6.76036211125894
chr1	22549843	22671766	0.00124103321986191	103	0.110617407024039	0.849643900737593	3429	0.290063635629789	5	5	0	-6.73536661971375
chr1	22675429	22754900	0.498450800718899	86	0.171207713382753	0.866727240314973	2189	0.287118820068399	6	3	3	-6.74024910600989
chr1	22754909	24096108	0.00304461141859202	391	0.128572506223839	0.872567018226767	36595	0.294937270250615	5	5	0	-6.78860538572478
chr1	24097751	24139769	0.348563628167977	43	0.137245005678204	0.84125044942501	1118	0.261732771611382	6	4	2	-6.74774209751164
chr1	24147434	24859578	0.000576801026829055	698	0.111812903880994	0.880787481629592	19339	0.345526485160529	5	5	0	-6.76001793232192
chr1	24860225	25089032	0.353521821465525	140	0.172878393982181	0.876626062619559	6454	0.285472251214648	6	4	2	-6.75801633633773
chr1	25089092	25185272	0.0056311699679773	35	0.0432718978421	0.881866277236843	2585	0.282169830220443	5	5	0	-6.74881065891547
chr1	25193132	25537203	0.331091323080487	189	0.130444679110454	0.9023317397404	8929	0.344456646892195	6	4	2	-6.74200164092737
chr1	25540347	25783652	0.0333059230305929	58	0.172424619895998	0.875195517650851	6567	0.278763487038801	5	5	0	-6.76752442086493
chr1	25785360	26430365	0.000899960693771462	430	0.0437660192233897	0.862101611135236	17957	0.299611622362088	5	5	0	-6.75175885939911
chr1	26430996	26583175	0.368536241837229	126	0.167329599844519	0.861731454361082	4219	0.304405985471262	5	3	2	-6.75834686125347
chr1	26641598	27081359	0.00180656734054224	174	0.0973840323538269	0.856531605332292	11938	0.280671718783698	5	5	0	-6.74490544386523
chr1	27084162	27210610	0.341846457746633	157	0.127400798015423	0.836467341044468	3599	0.267656450915153	6	4	2	-6.75848765814714
chr1	27214011	28666286	0.00358773157584363	315	0.141995968820448	0.863805390679382	40047	0.293553384006692	5	5	0	-6.779186259277
chr1	28669247	28779540	0.323879497853373	86	0.134237660591966	0.877139485234433	3108	0.297651292026725	6	4	2	-6.74338461588871
chr1	28782896	28897600	0.00590046717178994	78	0.0748171319291459	0.843170492173972	3206	0.267851013749817	5	5	0	-6.7385622512416
chr1	28903861	29119086	0.00788141757224264	162	0.186660754141632	0.894858901297844	5852	0.312582962032279	6	6	0	-6.7424332186106
chr1	29120299	29240467	0.00625785868787709	102	0.104759650402972	0.869333835469488	3307	0.302713966335158	5	5	0	-6.7394660051023
chr1	29241469	29310624	0.308851836973263	83	0.156113777762904	0.859833055992034	1887	0.286653935972097	6	4	2	-6.75493809112426
chr1	29313305	29357891	0.000681667469648151	37	0.0577040445441804	0.851462075793494	1172	0.252737230340806	5	5	0	-6.73429614068926
chr1	29359278	29414149	0.498505383985294	44	0.145996553580916	0.86713533215719	1495	0.340705851168835	6	3	3	-6.73658096799547
chr1	29415550	29899595	0.00439092768094818	353	0.151567979260497	0.845450840554971	12866	0.28871442189507	5	5	0	-6.74091631060256
chr1	29900365	29925471	0.303784887334821	44	0.124523701438213	0.796781862465784	688	0.236723030423424	6	4	2	-6.77688699219353
chr1	29926262	30003373	0.00179675184777311	112	0.0420589423690686	0.839933242463793	2034	0.262010077626204	5	5	0	-6.73517659771704
chr1	30003880	30018282	0.498456772487511	34	0.13849016838017	0.773110424975657	416	0.243160555287222	4	2	2	-6.73782285942068
chr1	30018990	30332084	0.00936195484123659	173	0.138150845587631	0.815966005986158	8393	0.500426052562255	5	5	0	-6.73586752473562
chr1	30332174	30394908	0.377545967689292	155	0.175235475544768	0.825146571218989	1805	0.307281458640218	5	3	2	-6.74305355228135
chr1	30395726	30475801	0.00104259962342751	85	0.0712250782007706	0.819241325835421	2177	0.419143231252219	5	5	0	-6.73321633955729
chr1	30488727	30598597	0.489305043078953	91	0.173770055632241	0.869696212255016	2926	0.277054221175706	6	3	3	-6.74529969020953
chr1	30598940	30844805	0.000958423057442426	353	0.117816080663857	0.8328393969647	6961	0.279670361845336	5	5	0	-6.73488513218251
chr1	30845757	30864110	0.321930222842595	32	0.125559377419867	0.809814320104723	516	0.209795184734765	6	4	2	-6.74600912877915
chr1	30864478	31865068	0.00509459442164872	375	0.165991422925549	0.88282544022291	27741	0.342645209337911	5	5	0	-6.774114628855
chr1	31869910	32749460	0.00188826995312036	476	0.0769181172578637	0.874484292787602	24196	0.288699610409826	5	5	0	-6.77346867227634
chr1	32749779	33048304	0.332398833374841	242	0.140495523827738	0.896088487331482	8189	0.285917139337065	6	4	2	-6.74638810429522
chr1	33049821	33459006	0.00145355186844509	462	0.0520042936128249	0.922803059046237	10955	0.307939731272702	6	6	0	-6.7396362095186
chr1	33459247	33573066	0.4004975942622	57	0.181073698284777	0.944687393133194	3071	0.355280980458043	5	3	2	-6.74634823646304
chr1	33573674	33889572	0.00556696268396939	81	0.11054733498192	0.920306155693346	8343	0.726054622561491	6	6	0	-6.73550155715339
chr1	33892713	33965251	0.313366523892286	52	0.160005970618237	0.849554603823778	1915	0.272691714983603	6	4	2	-6.7524498468441
chr1	33970658	34331229	0.00285522175988379	146	0.0756283918964354	0.866074704323842	9119	0.309846961969886	5	5	0	-6.74495751970898
chr1	34351125	34789410	0.00378949066642548	298	0.169636335986108	0.83013067061402	11286	0.414940806870799	5	5	0	-6.73450710589253
chr1	34802258	37137406	0.000573692510552615	1064	0.072593345125421	0.874738262487872	62524	0.326040679078519	5	5	0	-6.81649433774967
chr1	37137665	37238447	0.359912922420129	91	0.129242843423969	0.864853460749919	2611	0.282379066125176	6	4	2	-6.76806510175164
chr1	37243727	37466965	0.00244881643966754	292	0.147043766847606	0.882173607048347	6201	0.299776897672588	5	5	0	-6.74486826017411
chr1	37467849	38008470	0.300151652670726	288	0.161645049262944	0.877766539084805	14700	0.34071156614452	6	4	2	-6.78533190810542
chr1	38008496	40914389	0.00126796293716497	1660	0.127714888197239	0.886201349010626	77563	0.349077531892466	6	6	0	-6.84479352454936
chr1	40914768	41020230	0.309480975734941	154	0.154356623692734	0.920771055509497	2881	0.337064481902683	6	4	2	-6.7487665796336
chr1	41021820	41121740	0.00637343310494654	128	0.151390081223683	0.948125073790182	2661	0.294648402054763	6	6	0	-6.73441642812858
chr1	41128452	41353571	0.00523958261948032	214	0.179346268987965	0.898554097113623	6034	0.290678243042087	6	6	0	-6.74260271843104
chr1	41354338	42433172	0.00458056182750055	90	0.121960788606638	0.87096532279004	28421	0.380929519240798	5	5	0	-6.75939303571299
chr1	42433589	42621406	0.356052522415021	255	0.122931394210629	0.884023998196947	4885	0.278694683584053	6	4	2	-6.76561451377709
chr1	42636696	43603124	0.00523182820748502	321	0.14765723409692	0.895924510128603	25981	0.437283606288982	6	6	0	-6.75230498201157
chr1	43604361	43658195	0.317722112250658	94	0.159514453222914	0.868657329730475	1530	0.279131510873443	6	4	2	-6.74370879004194
chr1	43658738	44679184	0.00204685727920895	682	0.15992407851736	0.911674715028444	27645	0.293589402684427	6	6	0	-6.75931244348219
chr1	44679501	46144064	-0.000535993242058552	912	0.0565323817827127	0.89460356998083	40241	0.312351149380581	6	6	0	-6.78982725609535
chr1	46144540	46438243	0.423602134825751	53	0.187348795345905	0.893221891177586	7995	0.317078737985227	5	3	2	-6.76037336334002
chr1	46476261	47369288	0.00262552666607627	969	0.161614235296319	0.872238712604756	24067	0.364870496891808	5	5	0	-6.75711305206656
chr1	47369572	48617399	0.00242705776910929	846	0.126600598212723	0.809567660942326	32047	0.349519243378541	5	5	0	-6.73329463090534
chr1	48620031	49081149	0.00153233486189697	421	0.0776629733392482	0.84935322945629	11450	0.283463194253657	5	5	0	-6.74208943207221
chr1	49083824	50126179	0.00427521175318429	485	0.174160150449524	0.877397923880366	25490	0.302060975145918	5	5	0	-6.78041458950552
chr1	50126929	52718098	0.00322859448428092	251	0.0721456229880556	0.909955855813631	67201	0.296170787400251	6	6	0	-6.80318691307919
chr1	52724144	53318409	0.00333980233500819	393	0.166954537248675	0.912655989247702	16481	0.391828394028358	6	6	0	-6.74155544017892
chr1	53318426	53378489	0.351916837399122	75	0.111384201574372	0.90383227689852	1604	0.280484541052018	6	4	2	-6.75189601338168
chr1	53379768	53478992	0.0224885910774184	117	0.178811232373334	0.910390838956258	2711	0.305673464566477	6	6	0	-6.74497372290134
chr1	53480971	53886524	0.00339543072167303	458	0.0898077385932329	0.891999686792972	10988	0.287785767307457	6	6	0	-6.75389737306473
chr1	53888985	53901229	0.272790230676329	45	0.113276175426221	0.832876853885508	355	0.235914918010342	7	5	2	-6.75311560965224
chr1	53903628	54119376	0.001894933698535	145	0.0382500319284669	0.910005113556743	5783	0.292437502833801	6	6	0	-6.74044295443992
chr1	54120865	54127477	0.0263179877771393	23	0.176206479222979	0.823623304481563	188	0.187521862949583	5	5	0	-6.74642948057977
chr1	54127575	54238837	0.00329136283792236	114	0.115035692064194	0.870719122569539	3096	0.261705214361767	5	5	0	-6.73907335489545
chr1	54238956	54256952	0.383124347642978	23	0.122008552800702	0.848009336367271	499	0.254532689794302	5	3	2	-6.74488798329393
chr1	54261698	54269873	0.00677168398031269	17	0.0625741912593739	0.852425972963122	228	0.319039584764293	5	5	0	-6.7401902161114
chr1	54270301	54540031	0.008568881548423	148	0.179374035683346	0.844936323834562	7537	0.28754048485196	5	5	0	-6.73843980907253
chr1	54540506	54730006	0.00148975052743444	228	0.0523908931434185	0.876826315957559	5254	0.360030015109323	5	5	0	-6.73947914321661
chr1	54731476	54774958	0.0506254005830539	45	0.175593231157362	0.871254340027307	1151	0.2773911141001	5	5	0	-6.78445773784572
chr1	54779866	54859196	0.000192369308915974	181	0.0117440475107052	0.899837037008291	2301	0.275453946588249	6	6	0	-6.7366162309009
chr1	54859815	55014538	0.00980088397867002	174	0.182104384744191	0.897414825054621	4291	0.292469144064069	6	6	0	-6.74113045291926
chr1	55014701	55746755	0.00267471686879683	147	0.0755658016764364	0.904799075524377	18981	0.30303962427585	6	6	0	-6.75608692332543
chr1	55747192	55776903	0.357801538719144	30	0.171290574520434	0.933391033231669	778	0.291982162542812	6	4	2	-6.74553883034666
chr1	55777443	55841582	0.00337028264825823	52	0	0.299165975652716	1413	0.121393175855216	1	1	0	-Inf
chr1	55846251	56564814	0.0054529818028547	135	0.103844633491191	0.894255559228592	18257	0.326333577532388	6	6	0	-6.76057193362648
chr1	56571886	56927532	0.00898331567151989	371	0.172177358575826	0.868557252289206	9288	0.275386602969673	5	5	0	-6.74962977615191
chr1	56927881	57434746	0.00219199629864814	491	0.109710876263883	0.873647950373858	13040	0.323032499770323	5	5	0	-6.75134312812855
chr1	57438572	57449416	0.498512800411934	27	0.154871557847784	0.855382713807332	293	0.289965849071172	6	3	3	-6.73428583874246
chr1	57449950	57503920	0.0158938574663881	54	0.135352659441511	0.850256873257235	1372	0.271942938012862	5	5	0	-6.742463093934
chr1	57508176	57577044	0.299666936526205	81	0.119525587425382	0.904585302593033	1750	0.305672398612808	7	5	2	-6.76306820512652
chr1	57577475	57998553	0.00220799186231269	472	0.154422173861324	0.900902692020597	10964	0.333726771819058	6	6	0	-6.74512884590767
chr1	57998713	58069468	0.312696619209944	163	0.156747785348853	0.860468286251916	1871	0.277434805825453	6	4	2	-6.75116673340022
chr1	58069871	58159201	-0.000774865452849327	119	0.0234674815239222	0.953778892963125	2298	1.25555266670496	6	6	0	-6.73369217164514
chr1	58164370	58669825	0.00804507141105049	323	0.169650198963245	0.943629495522361	13177	0.372817347081501	6	6	0	-6.73589865831966
chr1	58669970	58862463	-0.00102190627482701	222	0.0216907737560633	0.984090950922479	5168	0.337796955383005	6	6	0	-6.73460711348543
chr1	58863983	58909706	0.368611546096866	38	0.127953652815571	0.950515443463435	1185	0.264139425116009	8	5	3	-6.77131143792045
chr1	58914745	59110355	0.0202524186679756	88	0.160673188281685	0.947892275077448	5002	0.289011526700385	6	6	0	-6.7432205439575
chr1	59112685	59142353	0.440030546129729	34	0.0921037593996232	0.971909201574153	763	0.353267007654491	7	4	3	-6.74555419279943
chr1	59146835	59360127	0.000986735166854991	73	0	0.960130293677992	5619	0.309699957662989	1	1	0	-Inf
chr1	59364730	59754599	0.318704926524145	343	0.157337174988144	0.972855066092469	10116	0.37565900819541	6	4	2	-6.73823977315679
chr1	59756708	60646415	0.00448638411182534	309	0.12615177923182	0.923372124025705	21841	0.315058739117204	6	6	0	-6.74620415401388
chr1	60662485	60708594	0.347548383554555	62	0.165195921531815	0.91426773451991	1156	0.301847923627425	6	4	2	-6.73849067875382
chr1	60708777	61780330	0.00220582026452493	807	0.128861244842739	0.883642815346634	27476	0.31671201715328	5	5	0	-6.78495700641917
chr1	61781717	61808859	0.317826744133649	28	0.151774163892926	0.838702329939289	690	0.268777862828986	6	4	2	-6.74397490420314
chr1	61809566	63004516	0.00194701691196164	416	0.0579265423979353	0.850117365093253	30905	0.333360343383653	5	5	0	-6.75081376998317
chr1	63004848	63012267	0.0460680131199123	34	0.190920735575598	0.884786994929201	218	0.326483846402385	6	6	0	-6.76810571034255
chr1	63012687	63700063	0.000563869390403815	584	0.114683266245179	0.893070977548035	18098	0.343443951892234	6	6	0	-6.75615923112094
chr1	63700300	63726904	0.326110266843111	54	0.135268902932747	0.921523141793956	753	0.25287073948912	6	4	2	-6.73536660869869
chr1	63727887	64161590	0.00198858555478632	218	0.106283508920153	0.93497378792049	11224	0.289328957463254	6	6	0	-6.73717946003755
