chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	7681758	7715032	0.397827011196753	35	0.15534350659753	0.866555759455972	934	0.295271343049633	5	3	2	-6.73662665565394
chr1	7715347	7958975	0.00624171054945549	220	0.152633815627119	0.932509170055609	6729	0.504161618592652	5	5	0	-6.73546755654639
chr1	7959650	8308403	-0.000109114815196265	299	0.101576854202127	0.90099005441153	9671	0.329982287221951	5	5	0	-6.74666794325395
chr1	8310028	8699495	0.33656431307081	146	0.157193861398617	0.884851456295833	10064	0.28423194872375	5	3	2	-6.85936866804373
chr1	8703234	9097737	0.000933156055694606	323	0.102758488894974	0.895749143984602	10684	0.285037289456546	5	5	0	-6.75667421422896
chr1	9129259	9202997	0.356856777721579	71	0.166928438022175	0.876370200211598	2045	0.295266054040462	5	3	2	-6.77920711860188
chr1	9203172	9301724	0.00150795587822117	190	0.0514236164805721	0.906311240544717	2792	0.320305616238519	5	5	0	-6.73709047847941
chr1	9302282	9686938	0.0114231181042505	249	0.167134107969134	0.86988515782455	10951	0.289409712356577	4	4	0	-6.7653025057249
chr1	9687685	10560213	0.00253371745976855	678	0.0312103202198476	0.887185847964296	23718	0.345139702176019	5	5	0	-6.78041751226447
chr1	10560662	10580876	0.330564823934418	45	0.170068144393281	0.937861239261533	601	0.310769029774346	6	4	2	-6.73962733654977
chr1	10583140	10755555	0.00204609893664276	79	0.0942884522955326	0.849980165561961	4814	0.284367322934145	4	4	0	-6.7415961306598
chr1	10755616	10845308	0.351477892859155	81	0.171773235529999	0.84226044778232	2499	0.270211027253996	5	3	2	-6.79745116135659
chr1	10847325	11587072	0.000722792091590652	444	0.0601965349622972	0.857432720954748	19959	0.323871220271579	4	4	0	-6.76663805773775
chr1	11587175	11869115	0.0114760548654244	147	0.173774234503831	0.893146683715433	7996	0.508567991032098	5	5	0	-6.74130664474581
chr1	11873583	12160969	0.340818231803517	344	0.151401577122197	0.905239790034023	8158	0.330122287097286	5	3	2	-6.83335139601888
chr1	12161549	12549238	0.0138255056714883	57	0.110962204836853	0.886779938612331	10119	0.284233060331899	5	5	0	-6.77111925425303
chr1	12550423	12568608	0.394757731913707	75	0.143775083357982	0.904290372564189	560	0.243888287913168	5	3	2	-6.73502109399372
chr1	12568913	12693901	0.0134412314461838	70	0.137890661669198	0.886426420309372	3403	0.361537124581759	5	5	0	-6.74453005317061
chr1	12693985	12708417	0.45897213991349	22	0.132922340051808	0.859939819941117	374	0.253524929121713	4	2	2	-6.79079908784585
chr1	12711199	13104546	0.00491402992375906	673	0.0730887834694979	1.15301305831678	7415	0.965259598130293	6	6	0	-6.73584223123357
chr1	13104751	13115212	-0.0016745351227897	94	0.00237226886639522	0.579380668645544	338	0.244633105294427	3	3	0	-7.01803769400527
chr1	13116000	13179269	0.0429686378435898	68	0.165786075492006	0.926579983732183	516	1.82419526612239	18	17	1	-6.75681742435271
chr1	13179527	13221241	0.000986735166854991	73	0	1.820462523261	493	4.48221344354571	1	1	0	-Inf
chr1	13221332	13237795	0.163404179055379	130	0.116019312438388	1.03722304868302	573	0.38025516257955	6	5	1	-6.73458591865652
chr1	13238913	13300852	0.0138965356541613	135	0.125694527353994	1.20855218614632	910	1.34868561599048	6	6	0	-6.74036953969879
chr1	13303122	13424666	0.00273366522850838	445	0.092779933904031	0.891948716534548	3366	0.919100295944235	5	5	0	-6.73432013421035
chr1	13425097	13459017	0.353870197214326	111	0.179349292483045	0.772040667748318	986	0.242719088802742	3	2	1	-6.76634288003233
chr1	13459048	13492166	-7.65569033038815e-05	43	0.0469695596624422	0.767348537926347	897	0.265016672499485	4	4	0	-6.73316511143113
chr1	13494677	13515530	0.00625087938252389	28	0.189964198799134	0.778193274196603	591	0.224371982081476	4	4	0	-6.73369410297198
chr1	13516091	14001584	0.00133568607703471	722	0.0957464309134333	0.789514253382571	12745	0.279391909729622	4	4	0	-6.73331551820302
chr1	14005445	14141582	0.296217350366724	258	0.140971385178289	0.759930976618348	3620	0.282161210401556	4	3	1	-6.79785261703976
chr1	14142715	14671437	0.0022497676981959	414	0.132548145488685	0.770653314454534	13398	0.258087743918125	4	4	0	-6.73465226955192
chr1	14674269	14763843	0.0193196640491508	107	0.188155808260012	0.77443588800776	2316	0.25669691736488	4	4	0	-6.73947737458153
chr1	14763962	14863355	0.0058429799629986	88	0.0824954251288466	0.774676544523122	2609	0.238371473516437	4	4	0	-6.73619545799857
chr1	14865789	14883645	0.498564122438696	27	0.119872154119851	0.755349282142828	459	0.263127258241235	4	2	2	-6.73333349225814
chr1	14945143	15214238	0.00869713666241695	277	0.157465165578748	0.831828589943443	7569	0.376759979783232	4	4	0	-6.73880813236024
chr1	15214902	15231271	0.379969478034153	69	0.145178450910235	0.84823869327518	497	0.291422506248872	5	3	2	-6.74684913044545
chr1	15231331	15326356	0.00446601077654418	109	0.14097421462063	0.885412092684758	2655	0.281927727762805	5	5	0	-6.74105318271876
chr1	15349554	15683361	0.323401582680813	224	0.131386874878942	0.913970568957396	9156	0.31650068729405	6	4	2	-6.86115481166196
chr1	15694348	16001071	0.00156337790265387	148	0.0556160747925125	0.9163354116803	8500	0.295227982045165	5	5	0	-6.74309414937177
chr1	16001351	16036547	0.313505183186592	87	0.164080498691309	0.891075139844142	1116	0.321437565717492	6	4	2	-6.75750206175097
chr1	16036553	16043984	0.00287714011547491	35	0	0.883232306663431	251	0.23197601998613	1	1	0	-Inf
chr1	16044182	16137765	0.32574273656316	174	0.125035431693549	0.878279249343864	2784	0.287153261977889	6	4	2	-6.79282009733464
chr1	16138908	16490636	0.00112146806124902	63	0.0535997617513868	0.934354310928403	9544	0.311937328840189	5	5	0	-6.73828006672526
chr1	16506745	16513305	0.498600542549248	48	0.129728889084585	0.80881781338319	244	0.274724710572609	4	2	2	-6.7331492945497
chr1	16513329	16583325	0.0819911408591266	96	0.164465085880512	0.936117369024616	1793	0.578022460303227	9	8	1	-6.80186665633879
chr1	16583503	16645695	0.338187562704284	226	0.159132125335105	0.8827423150948	2380	0.312097340849473	6	4	2	-6.76500424791526
chr1	16645722	16654123	0.498174751780685	50	0.185187124337542	0.54964728107568	256	0.218107926567881	2	1	1	-6.74515007551479
chr1	16654410	16724123	0.498381704720276	117	0.198177633941759	0.999231733764332	1618	1.27494216138966	6	3	3	-6.73375473710191
chr1	16724480	16733663	0.431886976131893	58	0.111752921062499	0.77138945330948	396	0.873253219825328	7	4	3	-6.73595494726767
chr1	16745008	16798943	0.0496907307908097	96	0.167851181998357	0.655794865523318	1363	0.414930748124938	3	3	0	-6.78738405098683
chr1	16850140	16947634	0.447386753617596	51	0.164546402061463	1.6306219247028	3436	0.848279256951475	9	5	4	-6.73372759705833
chr1	16949400	17051461	0.0169710940657009	114	0.155689839718542	0.887808926816508	2825	0.278540747880067	5	5	0	-6.7478880713512
chr1	17051693	17103279	0.303689578306078	170	0.0980313717305297	0.860388725674174	1511	0.288183931714654	6	4	2	-6.82363603703111
chr1	17113383	17392509	0.00277379394754784	212	0.101355695100313	0.888102202972042	7688	0.289827762459015	5	5	0	-6.75285630944343
chr1	17392644	17437021	0.386693926630631	68	0.178892541722	0.891471108673873	1213	0.272051366733876	5	3	2	-6.73958951780114
chr1	17437637	17839597	0.00633319552931128	150	0.124936963971608	0.828738922536571	10721	0.272969894286701	4	4	0	-6.74442358423295
chr1	17840457	17878435	0.368654889672209	58	0.177036121353138	0.829679426073466	1015	0.291762679967585	5	3	2	-6.75921769160026
chr1	17879249	18033086	0.00132367775560249	136	0.0681605163660414	0.801276283993471	4086	0.293648354286407	4	4	0	-6.73375160145864
chr1	18033576	18097642	0.0316122038760416	77	0.175862486474543	0.799362874048029	1712	0.298699567599521	4	4	0	-6.75251213716233
chr1	18098297	18164101	0.00256467030653135	156	0.0451838423692471	0.780167082353446	1831	0.249168242604297	4	4	0	-6.73497923335404
chr1	18164978	18236975	0.299286314470909	62	0.147482713271447	0.820915773203641	1861	0.299766439283448	4	3	1	-6.8003048666197
chr1	18237497	18790441	0.0035799533638084	416	0.12582649091336	0.804245563194673	14819	0.295451942170171	4	4	0	-6.73593124856855
chr1	18790979	18971504	0.010702778469119	173	0.170958415438124	0.848624288042711	5094	0.26266183350257	4	4	0	-6.74514514498124
chr1	18973106	19028634	0.322363202681799	158	0.123803745545562	0.902337394259904	1604	0.303403098195841	6	4	2	-6.76307759620174
chr1	19029264	19320885	0.00906844989903144	48	0.131346383050412	0.967144050903972	7719	0.361646667637699	5	5	0	-6.73613168049269
chr1	19321649	19490236	0.351681177549685	169	0.178400310404227	0.915863811137478	4670	0.289351589811156	5	3	2	-6.78229949374781
chr1	19493664	19685304	0.0029119577462367	89	0.0613988284816352	0.934955220204921	5256	0.314945609210881	5	5	0	-6.73697496116611
chr1	19685341	19780525	0.412048979266294	53	0.172812622419035	0.87792984998659	2617	0.258310850503093	5	3	2	-6.74633346432801
chr1	19784947	20146955	0.000601907194234641	268	0.0779839037186346	0.862185474984653	9532	0.333401061703202	4	4	0	-6.75056907133724
chr1	20155894	20565333	0.00375181049279089	387	0.146295805498142	0.854720861126267	11108	0.276067517537976	4	4	0	-6.75721819651686
chr1	20566064	20577841	0.423693525718895	55	0.173717552017025	0.871079686019543	376	0.272539052781028	5	3	2	-6.74549705239869
chr1	20578029	21271884	0.0016696566738299	680	0.176681256515458	0.909012116282348	18966	0.303832040992226	5	5	0	-6.75866207759379
chr1	21276874	21864961	0.00178491416493626	342	0.141933680254699	0.864212240359898	16248	0.329048735349728	4	4	0	-6.76371398210418
chr1	21866709	21935051	0.314518565655216	71	0.101441713944352	0.880242290828447	1844	0.259099336209768	6	4	2	-6.80451812781608
chr1	21947861	21991439	0.0154656914336091	124	0.143022455225263	0.79857569953313	1312	0.254645892951568	4	4	0	-6.74017011549385
chr1	21991914	22019154	0.340983474608134	85	0.129992490625604	0.93998394770652	824	0.339503751153024	6	4	2	-6.74223184341064
chr1	22019367	22410907	0.00399504440693865	434	0.130992147615344	0.87408159715979	10781	0.301579020478995	4	4	0	-6.76383479022711
chr1	22411000	22578021	0.35820774020005	88	0.161500432287499	0.849242226889162	4306	0.263112230447633	5	3	2	-6.80259788143517
chr1	22578957	22671766	0.000197150380401523	87	0.0283382781036671	0.84808909227584	2566	0.307263931342818	4	4	0	-6.73667252447444
chr1	22675429	22754898	0.370822330756873	86	0.168700116404719	0.875145575962236	2151	0.274462101126464	5	3	2	-6.75905904472266
chr1	22754900	24096108	0.00455916356052855	392	0.132717054400651	0.906004039218568	36583	0.371617907953306	5	5	0	-6.76969291565402
chr1	24097751	24139769	0.375516436345059	43	0.137290954551093	0.887460981586992	1128	0.346008370551689	5	3	2	-6.75413362958752
chr1	24147434	24179130	-0.000782999062005518	58	0.0575122175925585	0.915008366110432	863	0.320792062402315	5	5	0	-6.73401805001888
chr1	24182584	24231069	0.442058523579927	47	0.172286076445284	0.869848668822456	1405	0.297961127443104	5	3	2	-6.77325165501162
chr1	24231221	24859578	0.000404513631426351	594	0.0941327599223274	0.902136143498882	17018	0.34919893988958	5	5	0	-6.75429846047962
chr1	24860225	25089032	0.342743916209479	143	0.174509440896704	0.872710540962227	6303	0.266940909784354	5	3	2	-6.82284663279829
chr1	25089092	25185272	0.00218748185717432	35	0.0443425739616705	0.876770286898439	2547	0.262138302551116	4	4	0	-6.74492270776891
chr1	25193132	25540347	0.310065228825207	190	0.131347568765709	0.907871828326101	8725	0.305380868131628	6	4	2	-6.89808501938138
chr1	25553425	26430365	0.00355715530093514	486	0.0731775562365456	0.89189651630061	24308	0.285652913221428	5	5	0	-6.79146347087253
chr1	26430996	26583175	0.340374759094508	126	0.164991580737581	0.926407605976529	4257	0.290784892667601	6	4	2	-6.79509701451744
chr1	26641598	27081359	0.00336667554537923	174	0.10152936756218	0.925099960114003	12064	0.312560575349435	5	5	0	-6.74273923203533
chr1	27084162	27207685	0.335892499081196	156	0.12602897706631	0.877629576512614	3445	0.279645113823634	6	4	2	-6.81351615563343
chr1	27210610	28666286	0.00449625322694458	315	0.151361922771713	0.911709158936006	39897	0.297174117631525	5	5	0	-6.78511210954172
chr1	28669247	28777370	0.318417294560352	85	0.134142110771946	0.938738758890166	3038	0.321055215730847	6	4	2	-6.77230609924571
chr1	28779540	29240467	0.00414201990314478	345	0.155425524763127	0.910203255062857	12544	0.307433778288018	5	5	0	-6.74950653529042
chr1	29241469	29310624	0.336830946399136	83	0.162621879517836	0.853956491990688	1893	0.267876741839106	6	4	2	-6.79204073320603
chr1	29313305	29359820	0.00608030242864865	39	0.0681178228276171	0.816030679748176	1236	0.27568830965023	4	4	0	-6.73838706288733
chr1	29360107	29414149	0.498550990361209	42	0.128760681141916	0.841177087986353	1439	0.292678812151773	4	2	2	-6.73496600745351
chr1	29415550	29899595	0.00391485618049403	353	0.14750545992243	0.805106788854672	13010	0.285734009215271	4	4	0	-6.73590946739558
chr1	29900365	29920469	0.396695772583525	40	0.13410692012585	0.75714066169232	526	0.23234414790817	5	3	2	-6.74826295175206
chr1	29921243	30000113	0.00222902864335828	112	0.042737910074417	0.788415773690272	2080	0.27117127686563	4	4	0	-6.73467975184571
chr1	30000704	30018282	0.362965421652811	38	0.136973193585549	0.756742162025871	480	0.244444348731622	3	2	1	-6.77216910127171
chr1	30018990	30334196	0.00768643912226274	176	0.147133044197438	0.768942942082514	8455	0.471099323489615	4	4	0	-6.73499649288648
chr1	30334352	30394908	0.498483599476347	152	0.184940346754812	0.785357714910666	1769	0.255400595047351	4	2	2	-6.73307123550017
chr1	30395726	30475801	0.00106343507404622	85	0.0708006076980994	0.781691076785802	2058	0.283735761307675	4	4	0	-6.73317130170357
chr1	30488727	30598597	0.498454524779187	91	0.174858714290624	0.816599896991486	2942	0.258140514098886	4	2	2	-6.73469575092024
chr1	30598940	31865068	0.0022654767214465	761	0.162609582399455	0.889382886929522	34997	0.362531010081691	5	5	0	-6.78737898203173
chr1	31869910	32749460	0.00204781505818324	476	0.0773793011407077	0.9372019596737	24052	0.301760907209182	5	5	0	-6.74512763455525
chr1	32749779	33066365	0.338919984296786	256	0.145217835389024	0.950096156710095	8840	0.303006574297023	6	4	2	-6.82684732784171
chr1	33071897	33459006	0.00244730778461583	449	0.0361144149121206	0.922540463542155	10585	0.291658701183513	5	5	0	-6.74582720134452
chr1	33459247	34789410	0.00402820734269793	636	0.162396592653913	0.835591443433247	34379	0.42289577680194	4	4	0	-6.75131259225364
chr1	34802258	36942677	-0.000231718621130084	870	0.0384418222530316	0.891703920771746	56912	0.346131333811239	5	5	0	-6.8276694916348
chr1	36944064	37126855	0.00507920407214968	176	0.126636702995042	0.810893779884984	5011	0.28085635494466	4	4	0	-6.73555004750971
chr1	37128324	37243727	0.0217976564110024	107	0.15321394793672	0.807156879625405	2980	0.276349120755769	4	4	0	-6.74590309015201
chr1	37245844	37312158	0.000955206085790139	107	0.0630119337206729	0.807659880235949	1753	0.259262331099822	4	4	0	-6.73368106811344
chr1	37315223	37466965	0.00502347738821768	183	0.17406080596913	0.850152235224278	4185	0.299350863519575	4	4	0	-6.74014343898099
chr1	37467849	38008470	0.320431024363751	288	0.163247338048101	0.873361188999061	14662	0.299755171483479	4	3	1	-6.88423889203878
chr1	38008496	38469116	0.00263645345689922	259	0.0886979017203724	0.825426486626938	11994	0.26615213605215	4	4	0	-6.74377503463445
chr1	38469512	38481467	0.305306025980938	26	0.0913661778862313	0.808162238906384	332	0.278538164758873	7	5	2	-6.78630631021311
chr1	38482597	40914389	0.00035943130917776	1374	0.125917857562408	0.902613384057425	64781	0.344337643327655	5	5	0	-6.8157155659548
chr1	40914768	40981694	0.321305351447344	120	0.145576026707081	0.949736205586078	1911	0.315558346557336	6	4	2	-6.75552863587368
chr1	40983957	42433172	0.00360806391073637	470	0.165297781713173	0.900581500893517	38827	0.317209193341916	5	5	0	-6.79480886648571
chr1	42433589	42621406	0.362363047390456	255	0.134474953574258	0.880304983460326	4930	0.287118361908903	5	3	2	-6.7954394278138
chr1	42636696	43603124	0.00261268911733459	319	0.150967422690026	0.910265441949767	26044	0.359653868948845	5	5	0	-6.75771991904384
chr1	43604361	43658195	0.342508773154066	94	0.157008780485022	0.9312003252452	1557	0.294343083907556	6	4	2	-6.75536740979954
chr1	43658738	44679184	0.00165402376368079	683	0.157032582462793	0.929967201071942	27663	0.310388670892884	5	5	0	-6.75068269445464
chr1	44679501	46144064	0.00211752672097898	910	0.0521256976872769	0.921598298654515	39953	0.324353755137649	5	5	0	-6.76567190238703
chr1	46144540	46438243	0.324484341895836	51	0.162748946564465	0.951044382176864	8086	0.315984758418836	6	4	2	-6.8135275438437
chr1	46476261	46628041	0.00801573750453916	186	0.123169580176945	0.901621634840479	4323	0.290399122209507	5	5	0	-6.74311407173925
chr1	46628328	47366923	0.00276417639759463	774	0.169501362678351	0.876849232028595	19750	0.350467979357215	5	5	0	-6.77770910599455
chr1	47367541	49081149	-0.00087892249122179	1269	0.119903964175495	0.807155952445124	43876	0.315459222443335	4	4	0	-6.74163677999806
chr1	49083824	50126179	0.00666503419907327	484	0.172244518199939	0.832975514479037	25419	0.292953753584288	4	4	0	-6.76032359389782
chr1	50126929	52718098	0.00336498242906891	248	0.0813916419921762	0.92307166010534	66814	0.298420293068899	5	5	0	-6.79650921588002
chr1	52724144	53313756	0.00560242673298478	390	0.166178188173933	0.930483053114464	16163	0.383640552751186	5	5	0	-6.74023577904484
chr1	53316828	53408445	0.337241261136986	103	0.136174715044032	0.939066607660574	2515	0.293752287649155	6	4	2	-6.76567728053383
chr1	53408674	53507091	0.0118762327307418	125	0.179909246655802	0.903762047876069	2688	0.32222050107579	5	5	0	-6.73939678477969
chr1	53509314	53732015	0.00145162237038482	359	0.0566593564677506	0.889410157558462	6191	0.273665869288738	5	5	0	-6.75025780110305
chr1	53732533	53756898	0.320529866993818	12	0.0857388565071375	0.962010932548959	635	0.321422066297645	6	4	2	-6.75209845340354
chr1	53804036	53889973	0.0188851115006926	58	0.133289174099941	0.92192471099626	2298	0.301771303080626	5	5	0	-6.74718200273735
chr1	53890167	53904057	0.342979882306539	41	0.115748597420781	0.850145952616609	401	0.253464624770351	6	4	2	-6.75084364330611
chr1	53907512	54238837	0.000384318450358356	282	0.114091590863336	0.915952461867241	9053	0.291345872312051	5	5	0	-6.74380417980709
chr1	54238956	54540031	0.0110173743575765	189	0.176987725606036	0.889143565320549	8334	0.296187939400797	5	5	0	-6.75489405911438
chr1	54540506	54859196	0.00107817443077024	455	0.0864800420694421	0.916856965673039	8913	0.313712544537856	5	5	0	-6.74180089729184
chr1	54859815	55014538	0.00634417950999511	174	0.179946883196241	0.937332323994268	4301	0.288478776720166	5	5	0	-6.73601280252426
chr1	55014701	55746755	0.00131526229485346	146	0.0635856943742108	0.908996184298711	19043	0.304848985441338	5	5	0	-6.76010057000219
chr1	55747192	55776903	0.498188369027846	30	0.178885425349017	0.830148406927444	785	0.292040654004844	4	2	2	-6.73376830302643
chr1	55777443	55836453	-0.000881132546100449	48	0	0.290283689898121	1300	0.13786897728157	1	1	0	-Inf
chr1	55838474	56635312	0.00466307420509815	190	0.123568773897308	0.885311733595109	20387	0.306025031817371	5	5	0	-6.7864219827231
chr1	56636037	56927532	0.00751118503181175	319	0.174191247942604	0.871371457416259	7604	0.282870754762364	4	4	0	-6.75832078499227
chr1	56927881	57434746	0.00214639227771313	492	0.107315585481893	0.84523744467248	13043	0.291411301539038	4	4	0	-6.75330943322618
chr1	57438572	57582269	0.318121673738109	169	0.172571401747342	0.832149318015096	3664	0.280955768810387	4	3	1	-6.82893813363616
chr1	57582395	57998553	0.00425337478026477	464	0.142928105043898	0.850516764503899	10713	0.315491313440257	4	4	0	-6.75003843306241
chr1	57998713	58069468	0.403078341874635	163	0.162137426596655	0.81721245978026	1912	0.261236409226099	5	3	2	-6.7537657932336
chr1	58069871	58159201	-0.000940606956951751	118	0.0352164351619999	0.880929673207864	2298	0.865115386932867	5	5	0	-6.73427528141323
chr1	58164370	58623042	0.0113397623130083	211	0.167724049705073	0.908834065368366	11840	0.338400000492153	5	5	0	-6.7494998218363
chr1	58630383	58669825	0.317178666861523	110	0.163094193939414	0.988717050663584	1128	0.319155116354165	6	4	2	-6.74591584709296
chr1	58669970	58862463	-0.00145355259937302	220	0.0299344738933679	0.963248785723553	5120	0.308010221784717	5	5	0	-6.7348177412709
chr1	58863983	58909706	0.363023244780815	38	0.122787781396656	0.92410226718946	1191	0.242215475736401	5	3	2	-6.78858240444225
chr1	58914745	59091437	0.0140632815006619	81	0.168276041772345	0.932750962862088	4638	0.291185010719569	5	5	0	-6.74030342830264
chr1	59093322	59142353	0.498526110923936	41	0.127102800721383	0.955839971590374	1255	0.355615801396734	4	2	2	-6.74220756239392
chr1	59146835	59360127	0.000986735166854991	73	0	0.932619916106967	5589	0.303250684958406	1	1	0	-Inf
chr1	59364730	59754599	0.327093622378231	342	0.157290645017427	0.935941482783878	10122	0.346269228251757	6	4	2	-6.83423119553053
chr1	59756708	60646415	0.00372131571077794	304	0.119355738930957	0.870724899760305	21723	0.301387480588665	4	4	0	-6.79727994175971
chr1	60662485	60763869	0.0292153451325478	121	0.172480785451198	0.850138197831818	2588	0.288314782268622	4	4	0	-6.75495825887582
chr1	60764037	63700063	0.00232369390641968	1816	0.117758267688968	0.885834100869063	76250	0.326701765858923	5	5	0	-6.89802599410695
chr1	63700300	63726904	0.370911694684306	54	0.146098366535709	0.886397566070426	739	0.273185118834922	5	3	2	-6.75888726788581
chr1	63727887	64744556	0.002400494876305	632	0.129611927683874	0.90141271450725	26088	0.296576436556815	5	5	0	-6.78162399023658
chr1	64745838	64829765	0.306136616755485	65	0.156576528044964	0.945640322563488	2168	0.352491363167224	6	4	2	-6.77032752275444
chr1	64831557	65037723	0.000459465644729928	126	0.0519178086704635	0.936154704160574	5411	0.312383439319883	5	5	0	-6.73576369238229
chr1	65050070	65130242	0.296495003413507	44	0.127295182253482	0.947967470483799	2144	0.326628932096267	7	5	2	-6.79842420167928
chr1	65131920	65174597	0.00576476722838637	48	0.0791678546010163	0.916016807451703	1157	0.295208473746049	5	5	0	-6.73755964422027
chr1	65174656	65193908	0.355812507494148	25	0.104034849930204	0.926903570020215	529	0.244580802109206	6	4	2	-6.77185824805387
chr1	65193955	65704679	0.00770880624610348	181	0.155446506128793	0.918636596122584	13351	0.375375566759719	5	5	0	-6.7436623770899
